doc_id,doc_title_ger,doc_title_eng
1233678582,Untersuchungen zur Phosphorylierung von Rhodopsin und deren Einfluss auf die Arrestin-Rhodopsin-Bindung,Investigations into the phosphorylation of rhodopsin and its effect on the arrestin-rhodopsin binding
1233678760,„Digitale Bildung“ — ein Bildungskonzept?,"""Digital education"" — an education concept?"
1233791389,Das @Oratorium als Oper. Händels Belshazzar,The Opera as a Oratorio. Handel's Belshazzar
1233868977,Bleiben Belohnung und Anerkennung in virtuellen standortverteilten Teams auf der Strecke? – Reward and Recognition Systeme als Lösungsansatz,Do rewards and recognition fall by the wayside in digitally distributed teams? – Reward and Recognition Systems as a Solution
1233957171,Karl IV. Der europäische Kaiser,Emperor Charles IV
1233967401,Positiv Führen für Dummies,Positive Leadership for Dummies
1233967940,Hochaufgelöste Visualisierung einzelner Moleküle auf ganzen Zellen,High-resolution visualization of individual molecules on entire cells.
1233986716,Ist die VR China eine ökonomische Bedrohung oder ein ökonomischer Partner für die USA? Eine handelspolitische Analyse unter dem Aspekt der internationalen Wettbewerbsfähigkeit,Is China a economic threat or an economic partner for the USA? A trade policy analysis under the aspect of international competitiveness
1234013614,KIT: Enorme Beschleunigung für die Medikamentenforschung,Tremendous acceleration for the research on medicines
1234015838,„Riding Soundness“ – die orthopädische Gesundheit von Reitpferden auf dem Prüfstand,"""Soundness of Riding"" – the orthopaedic health of riding horses on trial"
1234017814,WNBA-Basketballspielerinnen: Leistung nach vorderer Kreuzbandrekonstruktion,WNBA Players: Performance After ACL Reconstruction
1234017873,"Mycoplasma bovis – Klinik, Diagnostik und Bekämpfung","Mycoplasma bovis – Clinic, Diagnosis, and Treatment"
123406667X,Wissen und Heterogenität in der Produktentwicklung,Knowledge and Heterogeneity in Product Development
123406670X,IM-UX – Fragebogen zu intrinsischer Motivation in der User Experience,IMP-UX – Survey on Intrinsic Motivation in User Experience
1234158876,Pathosformeln in Händels Rinaldo,Pathosformulas in Handel's Rinaldo
1234240300,Die @Stimmen der Stadt. Zur musikalischen Dramaturgie des Geräuschs am Beispiel von Fritz Langs M,The Voices of the City. On the Musical Dramaturgy of Sound in the Example of Fritz Lang's Metropolis
1234241463,Musikalische Illustration und Erzählform. Musik im Stummfilmkino,Musical illustration and storytelling. Music in silent film theaters
1234243679,Indeterminitically Determined. Partizipationsversprechen von Nam Jun Paiks Fernsehkunst,Indeterminately Determined. Participation Promise of Nam Jun Paik's Television Art
1234244918,Filme für Musik. Edgard Varèse und Bill Viola,Music Movies. Edgard Varèse and Bill Viola
1234389991,Die @Datenschutzgerichtsbarkeit im Bereich der Deutschen Bischofskonferenz als Vorstufe einer Errichtung von allgemeinen lokalen Verwaltungsgerichten?,The data protection oversight in the area of the German Bishops' Conference as a prelude to the establishment of general local administrative courts?
1234390078,Die @Ansprache Papst Franziskus' vom 25. Januar 2020 vor der Römischen Rota,Pope Francis' Address on the 25th of January 2020 to the Roman Rota
1234391503,"Schöpfung durch Verlust. Band I: Vulnerabilität, Vulneranz und Selbstverschwendung nach Georges Bataille","Creation by Loss. Volume I: Vulnerability, Vulnerance, and Self-Waste after Georges Bataille"
1234392542,Alt-Right-Affekte. Provokationen und Online-Taktiken,Alt-Right Effects. Provocations and Online Tactics
1234395096,"Einige Fragen, das Verhältnis von Materie und Relation betreffend",Some questions concerning the relationship between matter and relation
1234395428,Zirkulationen des Kreises. Von der Regulation zur Adaption,Circulations of the circle. From regulation to adaptation
1234396769,»Statusgruppen sind anachronistisch«,"""Status groups are archaic."""
1234466945,Geocaching – das Spiel mit Geodaten,Geocaching – the game with geodata
1234500760,Inventar der Falkensteiner Burgen,Inventory of the Falkenstein Castles
1234563797,Die @archäologische Erforschung des frühen Mittelalters in der Schweiz zwischen 1945 und 1990,Archaeological research on early medieval Switzerland between 1945 and 1990
1234639998,Achtsamkeit — und ihre Rolle in der Arbeitswelt 4.0,Mindfulness — and its Role in the Workplace 4.0
1234680971,Kunstfeld und Künstlerhabitus in Südafrika zu Beginn des 20. Jahrhunderts,Art field and artist habitus in South Africa at the beginning of the 20th century
1234873680,Bebauungsplan zur Freihaltung des Außenbereichs von baulichen Anlagen,Zoning plan for the preservation of the open area from structural facilities
1234911809,Modulhandbuch Master Mechatronik Studienordnungsversion: 2014,"Module Handbook Master's Degree in Mechatronics, Study Program Version: 2014"
1234912406,Mutanten im RES-Oxylipin Signalweg von Arabidopsis thaliana,Mutants in the RES-Oxylipin signaling pathway of Arabidopsis thaliana
123498380X,Mit der Mehrwertsteuer und mit Verbrauchsteuern ökologisch lenken,"With value-added tax and consumption taxes, we can guide in an ecological way"
1234988275,Das @Imperium Romanum als Wirtschaftsraum,The Roman Empire as an economic space
1235016358,Neue Arzneimittel für Pferde und landwirtschaftliche Nutztiere 2020,"New Antibiotics for Horses and Livestock, 2020"
1235017249,Evidenz-basierter Hufbeschlag–Was gibt es Neues?,Evidence-based hoof care: What's new?
123501827X,"Vorkommen, Vorbericht und klinisches Bild der Neuropathie des Nervus tibialis bei Deutsch-Holstein-Kühen","Occurrence, Pre-report, and clinical picture of tibial nerve neuropathy in German Holstein cows"
1235018792,Die @Wikinger,The Vikings
1235019098,"Psychologie Grundlagen, Methoden, Therapien","Psychology Basics, Methods, Therapies"
1235083276,People Analytics muss den Menschen zugutekommen Eine ethische Analyse datengesteuerter algorithmischer Systeme im Personalmanagement,People Analytics must benefit people An ethical analysis of data-driven algorithmic systems in human resources
1235138542,Lebenswege erzählen Rekonstruktion biographischer Bewältigungsstrategien von Adoleszenten am Übergang Schule-Beruf,Life paths Reconstructing biographical coping strategies of adolescents at the school-to-work transition
1235148335,Restlebenserwartung als Kriterium bei der Triage? – Contra,Lifespan as a criterion for triage? – Against
1235152871,Big Data im Profifußball,Big Data in Professional Football
1235210170,"""Migration"" - Wanderungsbewegungen, Parallelgesellschaften, Milieus, Bildung - und die Perspektiven ihrer Beobachtung. Ein Gespräch mit Wolfgang Kaschuba Migrations - movement, parallel societies, milieus, education - and perspectives of observation. An interview with Wolfgang Kaschuba","""Migration"" - Movement, Parallel Societies, Milieus, Education - and perspectives of observation. An interview with Wolfgang Kaschuba"
1235300153,Untersuchung der porösen Materialien auf ihre Sorptionseigenschaften für die Adsorptionswärmeanwendung,Investigation of porous materials for their sorption properties for the adsorption heat application
1235489159,"Vergabemindestlohn und Tariftreue in Brandenburg Stellungnahme anlÃ¤sslich der Expert*innenanhÃ¶rung zur Reform des Brandenburgischen Vergabegesetzes im Ausschuss fÃ¼r Wirtschaft, Arbeit und Energie des Landtags Brandenburg am 17. Februar 2021","Minimum wage and tariff loyalty in Brandenburg Statement on the expert hearing on the reform of the Brandenburg State Procurement Act in the Committee for Economy, Work and Energy of the Brandenburg Parliament on February 17, 2021"
1235515613,Herbstgold,Autumn Gold
1235621081,Kennzahlensysteme in Virtuellen Unternehmen der Luftfahrtzulieferindustrie,Identification systems in virtual companies of the aviation supply industry
1235621251,Eine @unternehmensübergreifende Knowledge Community für die Medizintechnikbranche,A cross-enterprise knowledge community for the medical technology industry
1235622851,eXperience based training – Eine Community Plattform für Dozierende,Experience-based training – A Community Platform for Instructors
123568721X,Allergien bei Tieren phytotherapeutisch therapieren,Treat animal allergies with phytotherapy
1235720969,Ästhetik der Zweideutigkeit in François Raguenets Urteilen über italienische Oper und antike Statuen,Aesthetics of Ambiguity in François Ragueneau’s Judgments on Italian Opera and Ancient Statues
1235722007,Frieden schließen auf Konzilien? Zwei Beispiele aus dem vierten Jahrhundert,Reconciling on Councils? Two examples from the fourth century
1236383974,"Körper, Haut und Hülle Ausdrucksformen von Körper und Leib in der Performancekunst – eine phänomenologische Einzelfallstudie im Kunstunterricht der Sekundarstufe II","Bodies, Skin, and Shell: Expression of Body and Self in Performance Art – A Phenomenological Case Study in Secondary Art Education"
1236385659,Zeit - zur Entwicklung des Zeitverständnisses eine historische Übersicht,A historical overview of the development of the understanding of time
1236543815,Grünleguminosen als Eiweiß- und Raufuttermittel in der ökologischen Masthühnerfütterung,Legumes as protein and roughage feed for organic broiler production
123655082X,"Arbeit oder Muße : über eine moderne, aber falsche Alternative",Work or Leisure: On a Modern but False Alternative
1236575067,Traum und Raum in den Oneirokritika des Artemidoros von Daldis,Dream and Space in Artemidoros of Daldis' Oneirocritica
1236630475,Die @mediale Konstruktion von E-Sport als Sportart,The medial construction of e-sports as a sport
1236692063,Neue Ansätze zur Entwicklung von Modulatoren der homodimeren tRNA-Guanin-Transglycosylase,New approaches to the development of modulators of homodimeric tRNA guanine transglycosylase
1236694627,Die @polaren Nanoregionen in Na1/2Bi1/2TiO3–BaTiO3 und ihre Dynamik: Eine Untersuchung mittels Neutronenstreuung,Polar Nanoregions in Na1/2Bi1/2TiO3–BaTiO3 and their Dynamics: A Study Using Neutron Scattering
1236732561,Ehrenpromotion Kai Friedrich Schade - 30. Januar 2008 Reden zur Ehrenpromotion Kai Friedrich Schade - 30. Januar 2008,"Ehrenpromotion Kai Friedrich Schade - January 30, 2008 Speeches for the Ehrenpromotion Kai Friedrich Schade - January 30, 2008"
1236732618,"Staat und Kirche Vorträge der Tagung zum Thema 'Staat und Kirche' vom 26. bis 29. Oktober 2009, aus Anlass zum 600jährigen Bestehen der Universität Leipzig","Public lectures of the conference on 'State and Church' from 26th to 29th October 2009, in celebration of the 600th anniversary of the University of Leipzig"
1236750829,Dennoch: Pädagogik. Implikationszusammenhang von Gesellschafts- und Selbstkritik zwischen Substanzerkenntnis und Revision der Pädagogik,Nevertheless: Pedagogy. Implicative connection between society and self-criticism between substance recognition and revision of pedagogy
1236776747,Augsburg und die Authentizität des städtischen Kulturerbes: Erinnerungsorte zwischen historischen und identitätspolitischen Wertigkeiten,Augsburg and the Authenticity of the municipal cultural heritage: Memorial sites between historical and identity-political values
1236813286,Ungestörte Auslösbarkeit der Rubber-Hand-Illusion bei Patienten mit Komplexem Regionalem Schmerzsyndrom (CRPS),Uninterrupted triggering of the rubber hand illusion in patients with Complex Regional Pain Syndrome (CRPS)
1236814231,Analyse der Interaktionen im direkten Block als vorbereitende und abschließende Angriffshandlung in zufällig ausgewählten Hauptrundenspielen der easyCredit Basketball Bundesliga 2017/18,Analysis of interactions in the direct block as preparatory and final attack actions in randomly selected main round games of the easyCredit Basketball Bundesliga 2017/18
